date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:52	11964/11964	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_open_drive.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_open_drive.svg	(from https://watracz.com/about)
13:15:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:50%20GMT	http://watracz.com/assets/images/logo_line2.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_line2.svg	(from https://watracz.com/about)
13:15:53	4725/4725	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_line2.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_line2.svg	(from https://watracz.com/about)
13:15:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:51%20GMT	http://watracz.com/assets/images/logo_liveanswer.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_liveanswer.svg	(from https://watracz.com/about)
13:15:53	5380/5380	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_liveanswer.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_liveanswer.svg	(from https://watracz.com/about)
13:15:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:51%20GMT	http://watracz.com/assets/images/logo_safetics.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_safetics.svg	(from https://watracz.com/about)
13:15:54	19387/19387	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_safetics.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_safetics.svg	(from https://watracz.com/about)
13:15:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:52%20GMT	http://watracz.com/assets/images/logo_realtor_pixels.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_realtor_pixels.svg	(from https://watracz.com/about)
13:15:54	16930/16930	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_realtor_pixels.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_realtor_pixels.svg	(from https://watracz.com/about)
13:15:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:52%20GMT	http://watracz.com/assets/images/logo_p_and_g.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_p_and_g.svg	(from https://watracz.com/about)
13:15:55	3387/3387	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_p_and_g.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_p_and_g.svg	(from https://watracz.com/about)
13:15:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:52%20GMT	http://watracz.com/assets/images/logo_betafirm.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_betafirm.svg	(from https://watracz.com/about)
13:15:55	10896/10896	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_betafirm.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_betafirm.svg	(from https://watracz.com/about)
13:15:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:53%20GMT	http://watracz.com/assets/images/logo_vandelay_design.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_vandelay_design.svg	(from https://watracz.com/about)
13:15:56	4018/4018	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Mar%202019%2020:43:48%20GMT	https://watracz.com/assets/images/logo_vandelay_design.svg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/logo_vandelay_design.svg	(from https://watracz.com/about)
13:15:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:53%20GMT	http://watracz.com/assets/images/page-contact.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/page-contact.jpg	(from https://watracz.com/contact)
13:15:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:54%20GMT	http://watracz.com/images/basicux-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-01.jpg	(from https://watracz.com/project/basicux)
13:15:57	59199/59199	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:11%20GMT	https://watracz.com/assets/images/page-contact.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/assets/images/page-contact.jpg	(from https://watracz.com/contact)
13:15:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:55%20GMT	http://watracz.com/images/basicux-02.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-02.jpg	(from https://watracz.com/project/basicux)
13:15:59	282783/282783	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:05%20GMT	https://watracz.com/images/basicux-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-01.jpg	(from https://watracz.com/project/basicux)
13:16:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:57%20GMT	http://watracz.com/images/basicux-03.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-03.png	(from https://watracz.com/project/basicux)
13:16:01	136586/136586	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:05%20GMT	https://watracz.com/images/basicux-02.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-02.jpg	(from https://watracz.com/project/basicux)
13:16:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:15:59%20GMT	http://watracz.com/images/basicux-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-04.jpg	(from https://watracz.com/project/basicux)
13:16:03	69775/69775	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:06%20GMT	https://watracz.com/images/basicux-03.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-03.png	(from https://watracz.com/project/basicux)
13:16:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:01%20GMT	http://watracz.com/images/basicux-video-01.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-01.png	(from https://watracz.com/project/basicux)
13:16:05	163062/163062	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:06%20GMT	https://watracz.com/images/basicux-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-04.jpg	(from https://watracz.com/project/basicux)
13:16:05	25641/25641	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:08%20GMT	https://watracz.com/images/basicux-video-01.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-01.png	(from https://watracz.com/project/basicux)
13:16:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:03%20GMT	http://watracz.com/videos/basicux-video-01.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-01.webm	(from https://watracz.com/project/basicux)
13:16:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:05%20GMT	http://watracz.com/videos/basicux-video-01.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-01.mp4	(from https://watracz.com/project/basicux)
13:16:09	400516/400516	---M--	200	added ('OK')	video/webm	date:Thu,%2013%20Jun%202019%2009:39:23%20GMT	https://watracz.com/videos/basicux-video-01.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-01.webm	(from https://watracz.com/project/basicux)
13:16:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:07%20GMT	http://watracz.com/images/basicux-05.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-05.png	(from https://watracz.com/project/basicux)
13:16:11	596146/596146	---M--	200	added ('OK')	video/mp4	date:Thu,%2013%20Jun%202019%2009:39:23%20GMT	https://watracz.com/videos/basicux-video-01.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-01.mp4	(from https://watracz.com/project/basicux)
13:16:11	38745/38745	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:06%20GMT	https://watracz.com/images/basicux-05.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-05.png	(from https://watracz.com/project/basicux)
13:16:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:09%20GMT	http://watracz.com/images/basicux-06.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-06.jpg	(from https://watracz.com/project/basicux)
13:16:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:11%20GMT	http://watracz.com/images/basicux-07.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-07.png	(from https://watracz.com/project/basicux)
13:16:14	272927/272927	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:06%20GMT	https://watracz.com/images/basicux-06.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-06.jpg	(from https://watracz.com/project/basicux)
13:16:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:12%20GMT	http://watracz.com/images/basicux-08.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-08.jpg	(from https://watracz.com/project/basicux)
13:16:15	188676/188676	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:06%20GMT	https://watracz.com/images/basicux-07.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-07.png	(from https://watracz.com/project/basicux)
13:16:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:13%20GMT	http://watracz.com/images/basicux-video-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-02.png	(from https://watracz.com/project/basicux)
13:16:17	84525/84525	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:07%20GMT	https://watracz.com/images/basicux-08.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-08.jpg	(from https://watracz.com/project/basicux)
13:16:17	9537/9537	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:08%20GMT	https://watracz.com/images/basicux-video-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-02.png	(from https://watracz.com/project/basicux)
13:16:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:15%20GMT	http://watracz.com/videos/basicux-video-02.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-02.webm	(from https://watracz.com/project/basicux)
13:16:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:17%20GMT	http://watracz.com/videos/basicux-video-02.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-02.mp4	(from https://watracz.com/project/basicux)
13:16:19	95713/95713	---M--	200	added ('OK')	video/webm	date:Thu,%2013%20Jun%202019%2009:39:23%20GMT	https://watracz.com/videos/basicux-video-02.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-02.webm	(from https://watracz.com/project/basicux)
13:16:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:17%20GMT	http://watracz.com/images/basicux-09.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-09.png	(from https://watracz.com/project/basicux)
13:16:21	130237/130237	---M--	200	added ('OK')	video/mp4	date:Thu,%2013%20Jun%202019%2009:39:23%20GMT	https://watracz.com/videos/basicux-video-02.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-02.mp4	(from https://watracz.com/project/basicux)
13:16:21	29255/29255	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:07%20GMT	https://watracz.com/images/basicux-09.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-09.png	(from https://watracz.com/project/basicux)
13:16:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:19%20GMT	http://watracz.com/images/basicux-10.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-10.png	(from https://watracz.com/project/basicux)
13:16:23	28926/28926	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:07%20GMT	https://watracz.com/images/basicux-10.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-10.png	(from https://watracz.com/project/basicux)
13:16:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:21%20GMT	http://watracz.com/images/basicux-11.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-11.png	(from https://watracz.com/project/basicux)
13:16:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:22%20GMT	http://watracz.com/images/basicux-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-12.jpg	(from https://watracz.com/project/basicux)
13:16:26	83564/83564	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:07%20GMT	https://watracz.com/images/basicux-11.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-11.png	(from https://watracz.com/project/basicux)
13:16:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:24%20GMT	http://watracz.com/images/basicux-video-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-03.jpg	(from https://watracz.com/project/basicux)
13:16:27	208074/208074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:07%20GMT	https://watracz.com/images/basicux-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-12.jpg	(from https://watracz.com/project/basicux)
13:16:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:25%20GMT	http://watracz.com/videos/basicux-video-03.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-03.webm	(from https://watracz.com/project/basicux)
13:16:29	150023/150023	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:09%20GMT	https://watracz.com/images/basicux-video-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-03.jpg	(from https://watracz.com/project/basicux)
13:16:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:27%20GMT	http://watracz.com/videos/basicux-video-03.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-03.mp4	(from https://watracz.com/project/basicux)
13:16:31	2729507/2729507	---M--	200	added ('OK')	video/webm	date:Thu,%2013%20Jun%202019%2009:39:23%20GMT	https://watracz.com/videos/basicux-video-03.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-03.webm	(from https://watracz.com/project/basicux)
13:16:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:29%20GMT	http://watracz.com/images/basicux-13.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-13.png	(from https://watracz.com/project/basicux)
13:16:33	40554/40554	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:07%20GMT	https://watracz.com/images/basicux-13.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-13.png	(from https://watracz.com/project/basicux)
13:16:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:31%20GMT	http://watracz.com/images/basicux-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-14.jpg	(from https://watracz.com/project/basicux)
13:16:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:33%20GMT	http://watracz.com/images/basicux-15.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-15.png	(from https://watracz.com/project/basicux)
13:16:37	76974/76974	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:08%20GMT	https://watracz.com/images/basicux-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-14.jpg	(from https://watracz.com/project/basicux)
13:16:37	3960857/3960857	---M--	200	added ('OK')	video/mp4	date:Thu,%2013%20Jun%202019%2009:39:23%20GMT	https://watracz.com/videos/basicux-video-03.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-03.mp4	(from https://watracz.com/project/basicux)
13:16:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:36%20GMT	http://watracz.com/images/basicux-video-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-04.jpg	(from https://watracz.com/project/basicux)
13:16:39	107912/107912	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:08%20GMT	https://watracz.com/images/basicux-15.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-15.png	(from https://watracz.com/project/basicux)
13:16:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:37%20GMT	http://watracz.com/videos/basicux-video-04.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-04.webm	(from https://watracz.com/project/basicux)
13:16:41	289446/289446	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:09%20GMT	https://watracz.com/images/basicux-video-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-04.jpg	(from https://watracz.com/project/basicux)
13:16:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:39%20GMT	http://watracz.com/videos/basicux-video-04.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-04.mp4	(from https://watracz.com/project/basicux)
13:16:43	1062194/1062194	---M--	200	added ('OK')	video/webm	date:Thu,%2013%20Jun%202019%2009:39:24%20GMT	https://watracz.com/videos/basicux-video-04.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-04.webm	(from https://watracz.com/project/basicux)
13:16:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:41%20GMT	http://watracz.com/images/basicux-16.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-16.png	(from https://watracz.com/project/basicux)
13:16:45	1452036/1452036	---M--	200	added ('OK')	video/mp4	date:Thu,%2013%20Jun%202019%2009:39:24%20GMT	https://watracz.com/videos/basicux-video-04.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-04.mp4	(from https://watracz.com/project/basicux)
13:16:47	69484/69484	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:08%20GMT	https://watracz.com/images/basicux-16.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-16.png	(from https://watracz.com/project/basicux)
13:16:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:43%20GMT	http://watracz.com/images/basicux-17.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-17.jpg	(from https://watracz.com/project/basicux)
13:16:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:45%20GMT	http://watracz.com/images/basicux-18.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-18.png	(from https://watracz.com/project/basicux)
13:16:49	198654/198654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:08%20GMT	https://watracz.com/images/basicux-17.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-17.jpg	(from https://watracz.com/project/basicux)
13:16:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:47%20GMT	http://watracz.com/images/basicux-video-05.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-05.jpg	(from https://watracz.com/project/basicux)
13:16:51	88172/88172	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2009:39:08%20GMT	https://watracz.com/images/basicux-18.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-18.png	(from https://watracz.com/project/basicux)
13:16:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:49%20GMT	http://watracz.com/videos/basicux-video-05.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-05.webm	(from https://watracz.com/project/basicux)
13:16:53	83516/83516	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2009:39:09%20GMT	https://watracz.com/images/basicux-video-05.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-video-05.jpg	(from https://watracz.com/project/basicux)
13:16:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:51%20GMT	http://watracz.com/videos/basicux-video-05.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-05.mp4	(from https://watracz.com/project/basicux)
13:16:55	275379/275379	---M--	200	added ('OK')	video/webm	date:Thu,%2013%20Jun%202019%2009:39:24%20GMT	https://watracz.com/videos/basicux-video-05.webm	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-05.webm	(from https://watracz.com/project/basicux)
13:16:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:53%20GMT	http://watracz.com/images/basicux-19.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-19.jpg	(from https://watracz.com/project/basicux)
13:16:57	462088/462088	---M--	200	added ('OK')	video/mp4	date:Thu,%2013%20Jun%202019%2009:39:24%20GMT	https://watracz.com/videos/basicux-video-05.mp4	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/videos/basicux-video-05.mp4	(from https://watracz.com/project/basicux)
13:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:55%20GMT	http://watracz.com/images/triniso-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-01.jpg	(from https://watracz.com/project/triniso)
13:16:59	186329/186329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202019%2016:27:18%20GMT	https://watracz.com/images/basicux-19.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/basicux-19.jpg	(from https://watracz.com/project/basicux)
13:17:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:57%20GMT	http://watracz.com/images/triniso-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-02.png	(from https://watracz.com/project/triniso)
13:17:01	431446/431446	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:21%20GMT	https://watracz.com/images/triniso-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-01.jpg	(from https://watracz.com/project/triniso)
13:17:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:16:59%20GMT	http://watracz.com/images/triniso-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-03.jpg	(from https://watracz.com/project/triniso)
13:17:03	94018/94018	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Sep%202019%2016:59:21%20GMT	https://watracz.com/images/triniso-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-02.png	(from https://watracz.com/project/triniso)
13:17:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:17:01%20GMT	http://watracz.com/images/triniso-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-04.jpg	(from https://watracz.com/project/triniso)
13:17:05	209624/209624	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:21%20GMT	https://watracz.com/images/triniso-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-03.jpg	(from https://watracz.com/project/triniso)
13:17:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:17:03%20GMT	http://watracz.com/images/triniso-05.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-05.png	(from https://watracz.com/project/triniso)
13:17:07	119524/119524	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/triniso-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-04.jpg	(from https://watracz.com/project/triniso)
13:17:07	6983/6983	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/triniso-05.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-05.png	(from https://watracz.com/project/triniso)
13:17:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:17:05%20GMT	http://watracz.com/images/triniso-06.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/triniso-06.jpg	(from https://watracz.com/project/triniso)
